date,act.val,hw.pred.val,hw.low.range,hw.high.range,ema.pred.val,ema.low.range,ema.high.range
2012-07-01,1312,3023.249099,-1373.473953,7419.972152,2750.327991,-2079.872066,7580.528047
2012-07-02,3348,2852.124189,-1544.483337,7248.731716,2825.036992,-2002.568937,7652.64292
2012-07-03,3484,2901.711771,-1492.575486,7295.999027,2907.407368,-1917.924125,7732.738861
2012-07-04,1840,2959.940593,-1432.118925,7352.000112,2773.981447,-2051.168475,7599.131369
2012-07-05,3598,2847.946534,-1542.568423,7238.461491,2876.983766,-1946.742506,7700.710037
2012-07-06,3589,2922.951881,-1465.553775,7311.457537,2965.985795,-1855.749037,7787.720627
2012-07-07,1681,2989.556693,-1396.830922,7375.944308,2805.362571,-2017.303667,7628.028809
2012-07-08,1647,2858.701023,-1526.542428,7243.944475,2660.567249,-2162.38407,7483.518569
2012-07-09,4538,2737.530921,-1646.360093,7121.421935,2895.246343,-1931.643207,7722.135894
2012-07-10,5307,2917.577829,-1466.757512,7301.91317,3196.71555,-1636.814989,8030.24609
2012-07-11,4497,3156.520046,-1230.461169,7543.501261,3359.251107,-1475.270411,8193.772624
2012-07-12,3926,3290.568041,-1095.538252,7676.674335,3430.094718,-1401.701111,8261.890547
2012-07-13,2683,3354.111237,-1029.85078,7738.073255,3336.707878,-1493.280718,8166.696475
2012-07-14,1329,3287.000114,-1094.775453,7668.77568,3085.744394,-1748.809714,7920.298502
2012-07-15,1411,3091.200102,-1291.264344,7473.664549,2876.401344,-1961.027565,7713.830254
2012-07-16,3398,2923.180092,-1459.101389,7305.461573,2941.601176,-1892.883683,7776.086036
2012-07-17,3324,2970.662083,-1409.32487,7350.649035,2989.401029,-1841.445752,7820.247811
2012-07-18,3769,3005.995875,-1371.603502,7383.595251,3086.850901,-1742.363581,7916.065382
2012-07-19,3377,3082.296287,-1293.347504,7457.940078,3123.119538,-1702.007903,7948.246979
2012-07-20,2707,3111.766658,-1261.459507,7484.992823,3071.104596,-1750.577198,7892.786389
2012-07-21,1649,3071.289993,-1299.540757,7442.120742,2893.341521,-1929.943967,7716.62701
2012-07-22,1885,2929.060993,-1440.923496,7299.045482,2767.298831,-2055.5155,7590.113163
2012-07-23,4400,2824.654894,-1543.698479,7193.008267,2971.386477,-1854.079572,7796.852527
2012-07-24,4301,2982.189405,-1385.938631,7350.31744,3137.588168,-1689.009838,7964.186173
2012-07-25,4058,3114.070464,-1253.165382,7481.30631,3252.639647,-1573.04639,8078.325684
2012-07-26,3892,3208.463418,-1157.117632,7574.044467,3332.559691,-1490.815999,8155.935381
2012-07-27,3240,3276.817076,-1086.72603,7640.360182,3320.989729,-1497.359309,8139.338768
2012-07-28,1457,3273.135368,-1087.922097,7634.192834,3087.991013,-1734.149623,7910.131649
2012-07-29,1872,3091.521831,-1269.788455,7452.832118,2935.992137,-1886.713562,7758.697835
2012-07-30,4342,2969.569648,-1390.463876,7329.603173,3111.74312,-1712.468904,7935.955143
2012-07-31,4138,3106.812684,-1252.470293,7466.09566,3240.02523,-1583.808155,8063.858614
2012-08-01,4891,3209.931415,-1147.868289,7567.731119,3446.397076,-1380.150315,8272.944466
2012-08-02,4782,3378.038274,-979.8399508,7735.916498,3613.347441,-1214.34878,8441.043663
2012-08-03,4267,3518.434446,-838.7635866,7875.632479,3695.054011,-1130.421029,8520.529052
2012-08-04,1824,3593.291002,-761.9723069,7948.55431,3461.17226,-1368.091266,8290.435785
2012-08-05,1886,3416.361901,-939.0296,7771.753403,3264.275727,-1567.31,8095.861455
2012-08-06,4451,3263.325711,-1091.526321,7618.177744,3412.616261,-1419.37479,8244.607313
2012-08-07,4869,3382.09314,-971.5931334,7735.779414,3594.664229,-1239.056809,8428.385266
2012-08-08,4194,3530.783826,-822.4400073,7884.00766,3669.5812,-1161.657652,8500.820052
2012-08-09,4514,3597.105444,-754.0886588,7948.299546,3775.13355,-1054.830743,8605.097843
2012-08-10,3807,3688.794899,-660.7295389,8038.319337,3779.116856,-1045.594863,8603.828576
2012-08-11,1530,3700.615409,-646.4897212,8047.72054,3497.977249,-1332.344285,8328.298784
2012-08-12,1576,3483.553868,-865.0194333,7832.12717,3257.730093,-1576.589574,8092.04976
2012-08-13,3918,3292.798482,-1056.331915,7641.928878,3340.263832,-1491.884364,8172.412027
2012-08-14,4526,3355.318633,-991.7548803,7702.392147,3488.480853,-1344.063605,8321.02531
2012-08-15,4151,3472.38677,-873.5000389,7818.273579,3571.295746,-1259.095011,8401.686503
2012-08-16,3886,3540.248093,-803.6485578,7884.144744,3610.633778,-1215.915422,8437.182978
2012-08-17,3349,3574.823284,-766.7766788,7916.423246,3577.929556,-1244.528643,8400.387754
2012-08-18,1686,3552.240955,-786.9750166,7891.456927,3341.438361,-1484.85417,8167.730892
2012-08-19,1748,3365.61686,-974.0373802,7705.2711,3142.258566,-1686.412014,7970.929146
2012-08-20,5799,3203.855174,-1135.511073,7543.221421,3474.351245,-1361.843779,8310.54627
2012-08-21,4715,3463.369656,-879.4583604,7806.197673,3629.43234,-1207.417158,8466.281837
2012-08-22,4374,3588.532691,-753.2888646,7930.354246,3722.503297,-1112.601044,8557.607639
2012-08-23,4458,3667.079422,-672.9063284,8007.065172,3814.440385,-1018.87885,8647.75962
2012-08-24,3517,3746.17148,-591.9880531,8084.331012,3777.260337,-1052.164722,8606.685396
2012-08-25,1725,3723.254332,-612.5433675,8059.052031,3520.727795,-1313.266883,8354.722473
2012-08-26,2023,3523.428898,-813.2372239,7860.095021,3333.51182,-1502.373468,8169.397108
2012-08-27,4321,3373.386009,-962.7019766,7709.473994,3456.947843,-1378.370825,8292.266511
2012-08-28,4696,3468.147408,-866.3678274,7802.662643,3611.829362,-1224.132043,8447.790768
2012-08-29,4739,3590.932667,-742.5394812,7924.404815,3752.725692,-1083.34033,8588.791715
2012-08-30,4533,3705.7394,-626.525176,8038.003977,3850.259981,-984.2481381,8684.768099
2012-08-31,3352,3788.46546,-542.0425181,8118.973439,3787.977483,-1043.626237,8619.581203
2012-09-01,1709,3744.818914,-583.454824,8073.092652,3528.105298,-1308.158447,8364.369042
2012-09-02,1870,3541.237023,-788.0347722,7870.508818,3320.842135,-1518.061289,8159.74556
2012-09-03,3154,3374.113321,-955.0366746,7703.263316,3299.986869,-1534.435674,8134.409411
2012-09-04,5071,3352.101988,-974.7128656,7678.916843,3521.36351,-1316.233063,8358.960083
2012-09-05,5043,3523.99179,-803.0343504,7851.01793,3711.568071,-1128.00844,8551.144582
2012-09-06,5128,3675.892611,-650.787615,8002.572836,3888.622062,-952.4297889,8729.673914
2012-09-07,3809,3821.10335,-505.0580939,8147.264793,3878.669305,-957.5044736,8714.843083
2012-09-08,2152,3819.893015,-503.9168885,8143.702918,3662.835641,-1176.286081,8501.957364
2012-09-09,2470,3653.103713,-670.590707,7976.798133,3513.731186,-1325.801732,8353.264105
2012-09-10,5357,3534.793342,-787.6576735,7857.244357,3744.139788,-1098.883139,8587.162715
2012-09-11,5483,3717.014008,-605.9549846,8039.983,3961.497315,-884.5142513,8807.50888
2012-09-12,5222,3893.612607,-429.6967488,8216.921963,4119.06015,-727.6735405,8965.793841
2012-09-13,5481,4026.451346,-296.0484476,8348.95114,4289.302631,-558.6303615,9137.235624
2012-09-14,4216,4171.906212,-150.0788627,8493.891286,4280.139802,-562.9147055,9123.19431
2012-09-15,2224,4176.31559,-143.341778,8495.972959,4023.122327,-824.4021024,8870.646757
2012-09-16,2719,3981.084031,-339.3129967,8301.48106,3860.107036,-988.3399855,8708.554058
2012-09-17,5172,3854.875628,-464.4529802,8174.204237,4024.093657,-825.3104914,8873.497805
2012-09-18,5539,3986.588065,-331.9143295,8305.09046,4213.45695,-637.8552577,9064.769157
2012-09-19,5603,4141.829259,-176.4128,8460.071318,4387.149831,-465.4784949,9239.778157
2012-09-20,5523,4287.946333,-29.80112999,8605.693796,4529.131102,-323.6221876,9381.884392
2012-09-21,4150,4411.4517,94.71256456,8728.190835,4481.739714,-367.597474,9331.076903
2012-09-22,2580,4385.30653,70.83232002,8699.780739,4244.02225,-609.0230303,9097.06753
2012-09-23,3132,4204.775877,-109.998592,8519.550346,4105.019469,-748.0386739,8958.077611
2012-09-24,6009,4097.498289,-215.8708299,8410.867408,4343.017035,-513.7477778,9199.781848
2012-09-25,6064,4288.64846,-25.49921586,8602.796136,4558.139906,-301.471058,9417.75087
2012-09-26,5954,4466.183614,151.6822497,8780.684979,4732.622418,-128.3154366,9593.560272
2012-09-27,5282,4614.965253,300.8948235,8929.035682,4801.294615,-57.03175004,9659.620981
2012-09-28,4091,4681.668727,369.5064278,8993.831027,4712.507788,-143.9599916,9568.975568
2012-09-29,2156,4622.601855,312.4657103,8932.737999,4392.944315,-470.2342327,9256.122862
2012-09-30,2724,4375.941669,63.2123923,8688.670946,4184.326276,-681.4353789,9050.08793
2012-10-01,6239,4210.747502,-101.855633,8523.350638,4441.160491,-428.9645875,9311.28557
2012-10-02,6040,4413.572752,99.82111536,8727.324389,4641.01543,-231.3557353,9513.386595
2012-10-03,6054,4576.215477,262.5341355,8889.896818,4817.638501,-56.11538457,9691.392387
2012-10-04,5368,4723.993929,410.7673111,9037.220547,4886.433688,15.28098669,9757.58639
2012-10-05,4635,4788.394536,477.0881229,9099.70095,4855.004477,-12.17443055,9722.183385
2012-10-06,2713,4773.055083,464.0085408,9082.101625,4587.253918,-284.6661383,9459.173974
2012-10-07,2950,4567.049574,256.8983344,8877.200814,4382.597178,-491.7319903,9256.926346
2012-10-08,5667,4405.344617,95.40127639,8715.287957,4543.147531,-331.9641304,9418.259192
2012-10-09,5957,4531.510155,222.4983695,8840.521941,4719.879089,-156.6076955,9596.365874
2012-10-10,6270,4674.05914,365.6184755,8982.499804,4913.644203,35.16025673,9792.12815
2012-10-11,5983,4833.653226,525.3648334,9141.941618,5047.313678,169.0392102,9925.588145
2012-10-12,4900,4948.587903,641.4579277,9255.717879,5028.899468,155.0536376,9902.745298
2012-10-13,2343,4943.729113,638.8539814,9248.604244,4693.162035,-187.8697565,9574.193826
2012-10-14,2973,4683.656202,375.6595613,8991.652842,4478.14178,-405.6506341,9361.934195
2012-10-15,5621,4512.590581,204.5472494,8820.633913,4620.999058,-262.9145374,9504.912653
2012-10-16,5997,4623.431523,316.6110963,8930.25195,4792.999175,-92.0978472,9678.096198
2012-10-17,6084,4760.788371,454.6538261,9066.922916,4954.374279,68.48325837,9840.265299
2012-10-18,5452,4893.109534,587.7732295,9198.445838,5016.577494,133.5022516,9899.652736
2012-10-19,5127,4948.99858,645.6363906,9252.36077,5030.380307,151.8740958,9908.886518
2012-10-20,2551,4966.798722,665.6432759,9267.954169,4720.457769,-164.2401258,9605.155663
2012-10-21,2982,4725.21885,421.6932478,9028.744453,4503.150548,-384.3670928,9390.668188
2012-10-22,6303,4550.896965,247.2299194,8854.564011,4728.131729,-162.4778613,9618.74132
2012-10-23,6275,4726.107269,422.1606459,9030.053891,4921.490263,28.93968075,9814.040845
2012-10-24,5722,4880.996542,577.317103,9184.675981,5021.55398,130.4396794,9912.668281
2012-10-25,5430,4965.096888,663.0557158,9267.138059,5072.609733,184.6989024,9960.520563
2012-10-26,4638,5011.587199,711.5838974,9311.5905,5018.283516,133.4515449,9903.115487
2012-10-27,2520,4974.228479,676.3430162,9272.113942,4705.998077,-185.0595985,9597.055752
2012-10-28,3380,4728.805631,428.4134931,9029.197769,4540.248317,-351.7457612,9432.242395
2012-10-29,5158,4593.925068,294.3445558,8893.50558,4617.467277,-272.2767182,9507.211273
2012-10-30,5341,4650.332561,352.6930727,8947.97205,4707.908868,-180.0648113,9595.882547
2012-10-31,5336,4719.399305,423.5683139,9015.230296,4786.420259,-99.35847103,9672.198989
2012-11-01,5129,4781.059375,487.1137395,9075.00501,4829.242727,-53.06572437,9711.551178
2012-11-02,4537,4815.853437,524.0039417,9107.702932,4792.712386,-85.90748126,9671.332253
2012-11-03,2444,4787.968093,498.2641175,9077.672069,4499.123338,-385.0149312,9383.261607
2012-11-04,3087,4553.571284,261.7871978,8845.35537,4322.60792,-562.8520045,9208.067845
2012-11-05,5771,4406.914156,115.6742232,8698.154088,4503.65693,-383.2838674,9390.597728
2012-11-06,5785,4543.32274,252.7580144,8833.887466,4663.824814,-223.8488432,9551.498471
2012-11-07,6667,4667.490466,377.8582675,8957.122665,4914.221712,22.60078642,9805.842638
2012-11-08,6908,4867.441419,576.7846735,9158.098165,5163.443998,267.9256572,10058.96234
2012-11-09,5269,5071.497278,779.6932883,9363.301267,5176.638499,285.6259611,10067.65104
2012-11-10,2735,5091.24755,801.5914477,9380.903652,4871.433686,-25.45819727,9768.32557
2012-11-11,3384,4855.622795,563.8445377,9147.401052,4685.504475,-213.0209075,9584.029858
2012-11-12,5652,4708.460515,417.203734,8999.717297,4806.316416,-91.53003336,9704.162865
2012-11-13,6366,4802.814464,513.0080425,9092.620885,5001.276864,101.4812555,9901.072473
2012-11-14,6155,4959.133017,669.5422597,9248.723775,5145.492256,245.5472611,10045.43725
2012-11-15,6068,5078.719716,790.1503111,9367.28912,5260.805724,361.7334298,10159.87802
2012-11-16,4904,5177.647744,890.4579913,9464.837497,5216.205009,320.5010768,10111.90894
2012-11-17,2532,5150.28297,865.2065007,9435.359439,4880.679382,-21.9274656,9783.28623
2012-11-18,3285,4888.454673,600.2508771,9176.658468,4681.21946,-223.4805309,9585.91945
2012-11-19,5818,4728.109205,440.106677,9016.111734,4823.317027,-81.45209296,9728.086147
2012-11-20,5084,4837.098285,550.2982003,9123.89837,4855.902399,-45.08352426,9756.888322
2012-11-21,4102,4861.788456,577.0907481,9146.486165,4761.664599,-137.7122248,9661.041423
2012-11-22,2793,4785.809611,502.8370304,9068.782191,4515.581524,-387.5200046,9418.683053
2012-11-23,2829,4586.52865,302.6771652,8870.380134,4304.758834,-600.823349,9210.341016
2012-11-24,2307,4410.775785,126.7306291,8694.82094,4055.038979,-854.3816544,8964.459613
2012-11-25,3040,4200.398206,-84.85993298,8485.656345,3928.159107,-980.7929017,8837.111116
2012-11-26,8731,4084.358386,-199.754499,8368.47127,4528.514219,-396.5251796,9453.553617
2012-11-27,8359,4549.022547,250.1927762,8847.852318,5007.324941,70.47582664,9944.174056
2012-11-28,7612,4930.020292,622.0471052,9237.99348,5332.909324,389.6209226,10276.19772
2012-11-29,6947,5198.218263,886.804634,9509.631892,5534.670658,589.2723385,10480.06898
2012-11-30,5586,5373.096437,1061.450599,9684.742274,5541.086826,600.3858519,10481.7878
2012-12-01,2757,5394.386793,1084.849898,9703.923688,5193.075973,245.1784988,10140.97345
2012-12-02,3329,5130.648114,817.9821996,9443.314028,4960.066476,8.983863305,9911.149089
2012-12-03,8123,4950.483302,637.5214378,9263.445167,5355.433167,395.534332,10315.332
2012-12-04,7093,5267.734972,949.1583824,9586.311562,5572.629021,610.1117957,10535.14625
2012-12-05,7131,5450.261475,1131.253698,9769.269252,5767.425393,803.0711821,10731.7796
2012-12-06,6093,5618.335327,1299.290192,9937.380463,5808.122219,847.2694573,10768.97498
2012-12-07,4868,5665.801795,1348.716975,9982.886615,5690.606942,730.5919448,10650.62194
2012-12-08,2293,5586.021615,1270.60002,9901.443211,5265.906074,296.1136681,10235.69848
2012-12-09,2672,5256.719454,935.2550569,9578.183851,4941.667815,-34.41507112,9917.7507
2012-12-10,6139,4998.247508,673.9111039,9322.583913,5091.334338,114.9930822,10067.67559
2012-12-11,5978,5112.322758,789.1077903,9435.537725,5202.167546,226.9061905,10177.4289
2012-12-12,5489,5198.890482,877.2200996,9520.560864,5238.021602,266.4184276,10209.62478
2012-12-13,5015,5227.901434,908.2886289,9547.514238,5210.143902,242.4659568,10177.82185
2012-12-14,4176,5206.61129,889.0927037,9524.129877,5080.875914,113.6330018,10048.11883
2012-12-15,1890,5103.550161,787.3726209,9419.727702,4682.016425,-294.0429965,9658.075847
2012-12-16,2066,4782.195145,460.4284212,9103.961869,4355.014372,-627.381007,9337.409751
2012-12-17,5393,4510.575631,185.4545939,8835.696667,4484.762575,-497.2010928,9466.726244
2012-12-18,5557,4598.818068,275.2035275,8922.432607,4618.792254,-362.8870307,9600.471538
2012-12-19,5674,4694.636261,372.4201407,9016.852381,4750.693222,-230.629475,9732.015919
2012-12-20,4964,4792.572635,471.722688,9113.422581,4777.356569,-200.0167565,9754.729895
2012-12-21,3882,4809.715371,490.9489324,9128.48181,4665.436998,-310.9030057,9641.777002
2012-12-22,1698,4716.943834,399.6640704,9034.223598,4294.507373,-689.628343,9278.643089
2012-12-23,1748,4415.049451,93.13965347,8736.959248,3976.193952,-1013.930903,8966.318806
2012-12-24,1887,4148.344506,-176.6868055,8473.375817,3715.044708,-1279.113285,8709.2027
2012-12-25,1580,3922.210055,-404.4491184,8248.869229,3448.164119,-1550.213934,8446.542172
2012-12-26,3602,3687.98905,-640.5608539,8016.538953,3467.393604,-1526.789157,8461.576365
2012-12-27,4296,3679.390145,-647.0604866,8005.840776,3570.969404,-1421.886778,8563.825585
2012-12-28,3362,3741.05113,-583.6100176,8065.712278,3544.848228,-1444.059633,8533.756089
2012-12-29,1728,3703.146017,-619.5110446,8025.803079,3317.7422,-1674.02814,8309.51254
2012-12-30,1845,3505.631415,-817.7471598,7829.009991,3133.649425,-1859.523308,8126.822158
2012-12-31,2356,3339.568274,-983.6911203,7662.827668,3036.443247,-1955.193814,8028.080307
2013-01-01,1693,3241.211446,-1080.630536,7563.053429,2868.512841,-2123.978537,7861.004219
2013-01-02,4551,3086.390302,-1235.066518,7407.847121,3078.823736,-1915.949328,8073.5968
2013-01-03,5049,3232.851272,-1088.182614,7553.885158,3325.095769,-1673.165984,8323.357522
2013-01-04,4636,3414.466144,-907.0114625,7735.943751,3488.958798,-1510.011556,8487.929151
2013-01-05,2017,3536.61953,-783.9357755,7857.174836,3304.963948,-1695.390507,8305.318403
2013-01-06,2200,3384.657577,-935.4583534,7704.773507,3166.843454,-1833.35156,8167.038469
2013-01-07,5718,3266.191819,-1052.829981,7585.21362,3485.738023,-1520.364101,8491.840146
2013-01-08,6071,3511.372637,-810.1193297,7832.864605,3808.89577,-1203.245069,8821.036609
2013-01-09,5803,3767.335374,-557.0136915,8091.684439,4058.158799,-957.5342557,9073.851853
2013-01-10,6265,3970.901836,-354.4998893,8296.303562,4334.013949,-686.1143227,9354.14222
2013-01-11,4933,4200.311653,-126.9642242,8527.58753,4408.887205,-608.9492188,9426.723629
2013-01-12,2074,4273.580487,-52.04469001,8599.205665,4117.026305,-905.7693705,9139.82198
2013-01-13,2584,4053.622439,-273.4061295,8380.651007,3925.398016,-1099.003182,8949.799215
2013-01-14,5484,3906.660195,-419.8306345,8233.151024,4120.223264,-905.8869653,9146.333494
2013-01-15,5852,4064.394175,-261.9110217,8390.699372,4336.695356,-691.841527,9365.23224
2013-01-16,5965,4243.154758,-83.485207,8569.794723,4540.233437,-490.2951727,9570.762046
2013-01-17,5946,4415.339282,88.54010865,8742.138455,4715.954257,-315.6376953,9747.54621
2013-01-18,4357,4568.405354,241.9100553,8894.900652,4671.084975,-357.2231377,9699.393088
2013-01-19,2069,4547.264818,222.7975172,8871.73212,4345.824353,-688.5082275,9380.156934
2013-01-20,2527,4299.438337,-27.37284675,8626.24952,4118.471309,-918.6292868,9155.571905
2013-01-21,4212,4122.194503,-204.7911715,8449.180177,4130.162395,-902.5598536,9162.884644
2013-01-22,6071,4131.175053,-193.770688,8456.120793,4372.767096,-663.224002,9408.758194
2013-01-23,6269,4325.157547,-0.536532524,8650.851627,4609.796209,-429.2732912,9648.865709
2013-01-24,6086,4519.541793,193.094765,8845.98882,4794.321683,-246.0868004,9834.730166
2013-01-25,5343,4676.187613,349.9634253,9002.411801,4862.906472,-175.0138478,9900.826793
2013-01-26,2881,4742.868852,418.346564,9067.39114,4615.168163,-426.172986,9656.509313
2013-01-27,3521,4556.681967,231.7405248,8881.623409,4478.397143,-562.7047257,9519.499012
2013-01-28,6924,4453.11377,129.4632596,8776.764281,4784.0975,-262.3224236,9830.517424
2013-01-29,6886,4700.202393,374.1112552,9026.293531,5046.835313,-3.480764693,10097.15139
2013-01-30,7668,4918.782154,591.227547,9246.336761,5374.480899,318.1448593,10430.81694
2013-01-31,7166,5193.703938,862.6844715,9524.723405,5598.420786,539.4778491,10657.36372
2013-02-01,6246,5390.933545,1059.115547,9722.751542,5679.368188,622.5093181,10736.22706
2013-02-02,3654,5476.44019,1146.114065,9806.766316,5426.197164,365.77971,10486.61462
2013-02-03,3886,5294.196171,963.5446189,9624.847723,5233.672519,171.6868914,10295.65815
2013-02-04,7725,5153.376554,823.3554802,9483.397628,5545.088454,477.6522457,10612.52466
2013-02-05,8052,5410.538899,1077.761281,9743.316517,5858.452397,785.5121761,10931.39262
2013-02-06,7844,5674.685009,1338.905672,10010.46435,6106.645848,1030.337658,11182.95404
2013-02-07,7001,5891.616508,1554.477159,10228.75586,6218.440117,1143.215268,11293.66497
2013-02-08,5775,6002.554857,1666.549682,10338.56003,6163.010102,1090.701695,11235.31851
2013-02-09,2739,5979.799371,1645.778207,10313.82054,5735.008839,653.4924992,10816.52518
2013-02-10,3478,5655.719434,1316.272698,9995.16617,5452.882734,366.9161646,10538.8493
2013-02-11,9451,5437.947491,1097.178222,9778.716759,5952.647393,855.1726628,11050.12212
2013-02-12,8493,5839.252742,1489.029966,10189.47552,6270.191469,1167.140679,11373.24226
2013-02-13,7294,6104.627468,1751.419608,10457.83533,6398.167535,1295.69442,11500.64065
2013-02-14,7455,6223.564721,1871.368293,10575.76115,6530.271593,1428.241431,11632.30176
2013-02-15,5773,6346.708249,1995.45145,10697.96505,6435.612644,1335.23587,11535.98942
2013-02-16,2959,6289.337424,1939.86358,10638.81127,6001.036063,891.3242913,11110.74784
2013-02-17,3671,5956.303681,1601.045997,10311.56137,5709.781556,595.3795656,10824.18355
2013-02-18,6002,5727.773313,1370.875944,10084.67068,5746.308861,635.4423056,10857.17542
2013-02-19,7670,5755.195982,1400.252767,10110.1392,5986.770253,872.86016,11100.68035
2013-02-20,7749,5946.676384,1591.147267,10302.2055,6207.048972,1090.750796,11323.34715
2013-02-21,7057,6126.908745,1771.093537,10482.72395,6313.29285,1198.279383,11428.30632
2013-02-22,6155,6219.917871,1865.495216,10574.34053,6293.506244,1182.553826,11404.45866
2013-02-23,3350,6213.426084,1861.002363,10565.8498,5925.567964,807.4899604,11043.64597
2013-02-24,3816,5927.083475,1570.9405,10283.22645,5661.871968,540.025604,10783.71833
2013-02-25,7023,5715.975128,1358.737828,10073.21243,5832.012972,709.4037061,10954.62224
2013-02-26,8085,5846.677615,1490.231369,10203.12386,6113.636351,986.6956949,11240.57701
2013-02-27,8934,6070.509854,1712.5464,10428.47331,6466.181807,1332.648692,11599.71492
2013-02-28,7380,6356.858868,1995.165683,10718.55205,6580.409081,1447.913024,11712.90514
2013-03-01,6031,6459.172981,2098.743132,10819.60283,6511.732946,1381.726699,11641.73919
2013-03-02,3137,6416.355683,2057.790808,10774.92056,6089.891328,951.1025367,11228.68012
2013-03-03,4370,6088.420115,1724.39318,10452.44705,5874.904912,733.9433195,11015.8665
2013-03-04,8412,5916.578103,1552.506932,10280.64927,6192.041798,1045.658159,11338.42544
2013-03-05,8795,6166.120293,1799.70818,10532.53241,6517.411573,1365.35379,11669.46936
2013-03-06,9592,6429.008264,2059.795769,10798.22076,6901.735126,1742.139408,12061.33084
2013-03-07,8713,6745.307437,2371.177478,11119.4374,7128.143236,1966.038726,12290.24775
2013-03-08,6835,6942.076694,2567.272063,11316.88132,7091.500331,1932.913141,12250.08752
2013-03-09,3324,6931.369024,2558.541436,11304.19661,6620.56279,1451.718147,11789.40743
2013-03-10,3423,6570.632122,2190.835124,10950.42912,6220.867441,1044.040453,11397.69443
2013-03-11,8284,6255.86891,1871.26803,10640.46979,6478.759011,1298.451572,11659.06645
2013-03-12,8526,6458.682019,2073.242588,10844.12145,6734.664135,1550.945339,11918.38293
2013-03-13,7690,6665.413817,2279.032887,11051.79475,6854.081118,1671.268572,12036.89366
2013-03-14,7718,6767.872435,2382.757126,11152.98774,6962.070978,1780.523687,12143.61827
2013-03-15,5663,6862.885192,2479.135055,11246.63533,6799.687106,1617.687663,11981.68655
2013-03-16,3074,6742.896672,2360.137683,11125.65566,6333.976218,1141.96968,11525.98275
2013-03-17,3670,6376.007005,1986.050862,10765.96315,6000.97919,803.1607024,11198.79768
2013-03-18,8075,6105.406305,1712.458146,10498.35446,6260.231792,1058.930804,11461.53278
2013-03-19,7886,6302.365674,1908.74874,10695.98261,6463.452818,1260.435999,11666.46964
2013-03-20,7494,6460.729107,2067.380335,10854.07788,6592.271215,1389.877153,11794.66528
2013-03-21,7627,6564.056196,2171.954666,10956.15773,6721.612313,1519.823498,11923.40113
2013-03-22,6061,6670.350577,2279.453579,11061.24757,6639.035774,1439.31644,11838.75511
2013-03-23,3052,6609.415519,2220.23445,10998.59659,6190.656303,981.5509552,11399.76165
2013-03-24,3628,6253.673967,1857.906686,10649.44125,5870.324265,655.8547386,11084.79379
2013-03-25,7294,5991.10657,1592.667379,10389.54576,6048.283732,832.9087486,11263.65871
2013-03-26,7557,6121.395913,1723.769385,10519.02244,6236.873265,1020.262547,11453.48398
2013-03-27,7218,6264.956322,1867.897839,10662.01481,6359.514107,1143.72708,11575.30113
2013-03-28,7029,6360.26069,1964.549009,10755.97237,6443.199844,1229.449136,11656.95055
2013-03-29,5483,6427.134621,2033.079641,10821.1896,6323.174863,1110.325291,11536.02444
2013-03-30,2895,6332.721159,1940.026011,10725.41631,5894.653005,673.1052859,11116.20072
2013-03-31,3516,5988.949043,1590.289598,10387.60849,5597.32138,371.168812,10823.47395
2013-04-01,7077,5741.654139,1340.872049,10142.43623,5782.281207,555.0217705,11009.54064
2013-04-02,7849,5875.188725,1475.154458,10275.22299,6040.621056,809.9798507,11271.26226
2013-04-03,7720,6072.569852,1671.866637,10473.27307,6250.543424,1018.027425,11483.05942
2013-04-04,7380,6237.312867,1836.737796,10637.88794,6391.725496,1159.467146,11623.98385
2013-04-05,6352,6351.58158,1952.079484,10751.08368,6386.759809,1158.974014,11614.5456
2013-04-06,3064,6351.623422,1954.068434,10749.17841,5971.414833,735.4052849,11207.42438
2013-04-07,3722,6022.86108,1620.060066,10425.66209,5690.237979,450.1638409,10930.31212
2013-04-08,12301,5792.774972,1388.413898,10197.13605,6516.583232,1255.625487,11777.54098
2013-04-09,8412,6443.597475,2013.061945,10874.133,6753.510328,1489.881666,12017.13899
2013-04-10,7799,6640.437727,2209.295997,11071.57946,6884.196537,1621.174928,12147.21815
2013-04-11,7318,6756.293955,2326.220311,11186.3676,6938.42197,1678.360019,12198.48392
2013-04-12,5957,6812.464559,2384.134316,11240.7948,6815.744223,1556.53143,12074.95702
2013-04-13,3166,6726.918103,2300.051635,11153.78457,6359.526195,1090.911806,11628.14059
2013-04-14,3790,6370.826293,1937.561598,10804.09099,6038.335421,764.4815024,11312.18934
2013-04-15,7627,6112.743664,1677.060493,10548.42683,6236.918493,961.5952026,11512.24178
2013-04-16,7908,6264.169297,1828.920099,10699.4185,6445.803682,1168.697853,11722.90951
2013-04-17,7932,6428.552368,1993.47053,10863.63421,6631.578222,1353.400649,11909.75579
2013-04-18,7225,6578.897131,2144.274911,11013.51935,6705.755944,1429.92274,11981.58915
2013-04-19,5761,6643.507418,2210.552269,11076.46257,6587.661451,1312.826086,11862.49682
2013-04-20,2992,6555.256676,2123.72979,10986.78356,6138.203769,854.2443353,11422.1632
2013-04-21,3669,6198.931008,1761.05181,10636.81021,5829.553298,540.7823496,11118.32425
2013-04-22,7949,5945.937908,1505.835697,10386.04012,6094.484136,802.242971,11386.7253
2013-04-23,8533,6146.244117,1705.451245,10587.03699,6399.298619,1102.378372,11696.21887
